Oscilloscope data. 
Time step = 10,00 nS
Voltage step = 3,125 mV
Zero level = 80

N 	Smpl.	Trig
761	92	0
762	91	0
763	91	0
764	91	0
765	91	0
766	92	0
767	92	0
768	92	0
769	91	0
770	91	0
771	92	0
772	91	0
773	91	0
774	92	0
775	91	0
776	91	0
777	92	0
778	92	0
779	92	0
780	92	0
781	91	0
782	93	0
783	91	0
784	91	0
785	91	0
786	93	0
787	92	0
788	91	0
789	91	0
790	91	0
791	92	0
792	91	0
793	92	0
794	91	0
795	91	0
796	91	0
797	91	0
798	92	0
799	92	0
800	91	0
801	91	0
802	91	0
803	92	0
804	91	0
805	92	0
806	91	0
807	91	0
808	91	0
809	92	0
810	92	0
811	92	0
812	91	0
813	91	0
814	92	0
815	91	0
816	91	0
817	92	0
818	91	0
819	91	0
820	92	0
821	91	0
822	92	0
823	92	0
824	91	0
825	91	0
826	91	0
827	92	0
828	91	0
829	92	0
830	91	0
831	91	0
832	91	0
833	92	0
834	92	0
835	93	0
836	91	0
837	91	0
838	92	0
839	92	0
840	91	0
841	91	0
842	92	0
843	92	0
844	91	0
845	92	0
846	91	0
847	92	0
848	91	0
849	92	0
850	91	0
851	92	0
852	91	0
853	91	0
854	92	0
855	92	0
856	92	0
857	92	0
858	91	0
859	92	0
860	91	0
861	92	0
862	91	0
863	92	0
864	91	0
865	92	0
866	92	0
867	92	0
868	91	0
869	92	0
870	92	0
871	92	0
872	91	0
873	92	0
874	92	0
875	92	0
876	91	0
877	92	0
878	92	0
879	92	0
880	91	0
881	92	0
882	92	0
883	91	0
884	91	0
885	92	0
886	92	0
887	91	0
888	92	0
889	91	0
890	92	0
891	91	0
892	92	0
893	91	0
894	92	0
895	91	0
896	92	0
897	91	0
898	92	0
899	92	0
900	92	0
901	92	0
902	92	0
903	92	0
904	91	0
905	92	0
906	91	0
907	91	0
908	91	0
909	92	0
910	91	0
911	92	0
912	91	0
913	91	0
914	91	0
915	91	0
916	92	0
917	92	0
918	91	0
919	91	0
920	91	0
921	93	0
922	91	0
923	93	0
924	92	0
925	91	0
926	91	0
927	91	0
928	92	0
929	92	0
930	92	0
931	92	0
932	91	0
933	92	0
934	91	0
935	92	0
936	91	0
937	92	0
938	92	0
939	91	0
940	92	0
941	92	0
942	92	0
943	91	0
944	91	0
945	92	0
946	91	0
947	91	0
948	92	0
949	91	0
950	91	0
951	92	0
952	91	0
953	91	0
954	92	0
955	91	0
956	91	0
957	92	0
958	91	0
959	91	0
960	92	0
961	91	0
962	92	0
963	92	0
964	91	0
965	91	0
966	91	0
967	92	0
968	91	0
969	93	0
970	91	0
971	91	0
972	92	0
973	93	0
974	174	0
975	199	0
976	200	0
977	197	0
978	196	0
979	189	0
980	126	0
981	91	0
982	86	0
983	87	0
984	89	0
985	91	0
986	92	0
987	93	0
988	92	0
989	92	0
990	93	0
991	93	0
992	92	0
993	92	0
994	92	0
995	91	0
996	91	0
997	92	0
998	92	0
999	91	0
1000	92	0
1001	91	0
1002	92	0
1003	91	0
1004	93	0
1005	92	0
1006	92	0
1007	92	0
1008	92	0
1009	92	0
1010	91	0
1011	92	0
1012	91	0
1013	91	0
1014	91	0
1015	92	0
1016	92	0
1017	92	0
1018	91	0
1019	91	0
1020	93	0
1021	92	0
1022	91	0
1023	91	0
1024	91	0
1025	92	0
1026	91	0
1027	91	0
1028	91	0
1029	91	0
1030	92	0
1031	92	0
1032	92	0
1033	91	0
1034	91	0
1035	92	0
1036	91	0
1037	91	0
1038	92	0
1039	91	0
1040	92	0
1041	92	0
1042	92	0
1043	91	0
1044	92	0
1045	93	0
1046	92	0
1047	91	0
1048	92	0
1049	92	0
1050	92	0
1051	91	0
1052	91	0
1053	92	0
1054	91	0
1055	91	0
1056	92	0
1057	91	0
1058	92	0
1059	92	0
1060	91	0
1061	92	0
1062	92	0
1063	93	0
1064	91	0
1065	92	0
1066	92	0
1067	91	0
1068	91	0
1069	92	0
1070	92	0
1071	91	0
1072	92	0
1073	91	0
1074	92	0
1075	91	0
1076	92	0
1077	91	0
1078	93	0
1079	91	0
1080	92	0
1081	91	0
1082	92	0
1083	92	0
1084	92	0
1085	91	0
1086	92	0
1087	92	0
1088	92	0
1089	91	0
1090	92	0
1091	92	0
1092	91	0
1093	91	0
1094	92	0
1095	92	0
1096	91	0
1097	92	0
1098	91	0
1099	93	0
1100	91	0
1101	92	0
1102	92	0
1103	92	0
1104	91	0
1105	92	0
1106	92	0
1107	92	0
1108	91	0
1109	92	0
1110	92	0
1111	91	0
1112	91	0
1113	92	0
1114	92	0
1115	91	0
1116	92	0
1117	92	0
1118	93	0
1119	91	0
1120	92	0
1121	92	0
1122	92	0
1123	92	0
1124	92	0
1125	92	0
1126	91	0
1127	91	0
1128	92	0
1129	92	0
1130	91	0
1131	92	0
1132	91	0
1133	92	0
1134	91	0
1135	91	0
1136	92	0
1137	92	0
1138	92	0
1139	92	0
1140	92	0
1141	92	0
1142	92	0
1143	92	0
1144	92	0
1145	91	0
1146	92	0
1147	91	0
1148	91	0
1149	91	0
1150	92	0
1151	93	0
1152	92	0
1153	91	0
1154	91	0
1155	92	0
1156	91	0
1157	92	0
1158	91	0
1159	91	0
1160	91	0
1161	92	0
1162	92	0
1163	93	0
1164	91	0
1165	91	0
1166	92	0
1167	92	0
1168	91	0
1169	91	0
1170	91	0
1171	92	0
1172	91	0
1173	92	0
1174	91	0
1175	91	0
1176	93	0
1177	92	0
1178	92	0
1179	92	0
1180	91	0
1181	92	0
1182	93	0
1183	92	0
1184	91	0
1185	92	0
1186	92	0
1187	91	0
1188	91	0
1189	92	0
1190	93	0
1191	91	0
1192	92	0
1193	92	0
1194	93	0
1195	91	0
1196	91	0
1197	92	0
1198	91	0
1199	92	0
1200	91	0
1201	91	0
1202	92	0
1203	92	0
1204	92	0
1205	91	0
1206	91	0
1207	92	0
1208	91	0
1209	91	0
1210	92	0
1211	91	0
1212	91	0
1213	92	0
1214	91	0
1215	92	0
1216	91	0
1217	91	0
1218	91	0
1219	92	0
1220	91	0
1221	93	0
1222	92	0
1223	91	0
1224	92	0
1225	91	0
1226	92	0
1227	91	0
1228	92	0
1229	91	0
1230	92	0
1231	91	0
1232	92	0
1233	92	0
1234	92	0
1235	91	0
1236	92	0
1237	92	0
1238	92	0
1239	91	0
1240	92	0
1241	93	0
1242	92	0
1243	91	0
1244	92	0
1245	92	0
1246	92	0
1247	91	0
1248	92	0
1249	93	0
1250	92	0
1251	91	0
1252	92	0
1253	92	0
1254	92	0
1255	91	0
1256	93	0
1257	92	0
1258	91	0
1259	92	0
1260	92	0
1261	92	0
1262	91	0
1263	92	0
1264	93	0
1265	92	0
1266	91	0
1267	92	0
1268	92	0
1269	92	0
1270	91	0
1271	91	0
1272	93	0
1273	92	0
1274	91	0
1275	92	0
1276	91	0
1277	93	0
1278	91	0
1279	92	0
1280	92	0
1281	91	0
1282	92	0
1283	92	0
1284	92	0
1285	91	0
1286	93	0
1287	93	0
1288	91	0
1289	91	0
1290	93	0
1291	92	0
1292	92	0
1293	93	0
1294	91	0
1295	92	0
1296	92	0
1297	91	0
1298	92	0
1299	92	0
1300	92	0
1301	91	0
1302	92	0
1303	93	0
1304	92	0
1305	91	0
1306	92	0
1307	92	0
1308	92	0
1309	91	0
1310	92	0
1311	93	0
1312	92	0
1313	91	0
1314	92	0
1315	92	0
1316	92	0
1317	91	0
1318	92	0
1319	93	0
1320	91	0
1321	91	0
1322	92	0
1323	92	0
1324	92	0
1325	92	0
1326	91	0
1327	92	0
1328	92	0
1329	92	0
1330	91	0
1331	92	0
1332	93	0
1333	92	0
1334	91	0
1335	92	0
1336	92	0
1337	92	0
1338	91	0
1339	92	0
1340	92	0
1341	92	0
1342	91	0
1343	93	0
1344	93	0
1345	91	0
1346	91	0
1347	92	0
1348	92	0
1349	92	0
1350	92	0
1351	91	0
1352	93	0
1353	92	0
1354	91	0
1355	91	0
1356	92	0
1357	92	0
1358	91	0
1359	92	0
1360	91	0
1361	92	0
1362	91	0
1363	92	0
1364	91	0
1365	91	0
1366	91	0
1367	92	0
1368	92	0
1369	92	0
1370	92	0
1371	92	0
1372	92	0
1373	91	0
1374	92	0
1375	92	0
1376	92	0
1377	91	0
1378	92	0
1379	92	0
1380	91	0
1381	91	0
1382	92	0
1383	93	0
1384	91	0
1385	93	0
1386	92	0
1387	92	0
1388	91	0
1389	92	0
1390	92	0
1391	92	0
1392	91	0
1393	92	0
1394	92	0
1395	91	0
1396	91	0
1397	93	0
1398	93	0
1399	91	0
1400	92	0
1401	92	0
1402	92	0
1403	91	0
1404	92	0
1405	92	0
1406	91	0
1407	91	0
1408	92	0
1409	93	0
1410	92	0
1411	93	0
1412	91	0
1413	92	0
1414	92	0
1415	91	0
1416	91	0
1417	92	0
1418	93	0
1419	91	0
1420	92	0
1421	92	0
1422	93	0
1423	91	0
1424	92	0
1425	93	0
1426	91	0
1427	91	0
1428	92	0
1429	92	0
1430	91	0
1431	92	0
1432	91	0
1433	92	0
1434	91	0
1435	92	0
1436	91	0
1437	92	0
1438	91	0
1439	92	0
1440	92	0
1441	93	0
1442	93	0
1443	92	0
1444	93	0
1445	92	0
1446	92	0
1447	92	0
1448	91	0
1449	92	0
1450	92	0
1451	92	0
1452	92	0
1453	92	0
1454	93	0
1455	92	0
1456	91	0
1457	92	0
1458	92	0
1459	92	0
1460	91	0
1461	93	0
1462	92	0
1463	92	0
1464	91	0
1465	92	0
1466	92	0
1467	92	0
1468	91	0
1469	92	0
1470	93	0
1471	92	0
1472	91	0
1473	93	0
1474	93	0
1475	92	0
1476	91	0
1477	92	0
1478	92	0
1479	92	0
1480	91	0
1481	92	0
1482	93	0
1483	91	0
1484	91	0
1485	92	0
1486	92	0
1487	92	0
1488	93	0
1489	92	0
1490	93	0
1491	91	0
1492	91	0
1493	92	0
1494	92	0
1495	91	0
1496	92	0
1497	91	0
1498	93	0
1499	91	0
1500	91	0
1501	91	0
1502	91	0
1503	92	0
1504	92	0
1505	92	0
1506	91	0
1507	91	0
1508	92	0
1509	92	0
1510	92	0
1511	92	0
1512	91	0
1513	93	0
1514	92	0
1515	91	0
1516	92	0
1517	92	0
1518	92	0
1519	91	0
1520	92	0
1521	92	0
1522	91	0
1523	91	0
1524	92	0
1525	93	0
1526	92	0
1527	92	0
1528	91	0
1529	91	0
1530	92	0
1531	92	0
1532	92	0
1533	92	0
1534	91	0
1535	92	0
1536	92	0
1537	92	0
1538	91	0
1539	92	0
1540	93	0
1541	91	0
1542	91	0
1543	92	0
1544	92	0
1545	92	0
1546	92	0
1547	92	0
1548	93	0
1549	92	0
1550	91	0
1551	92	0
1552	92	0
1553	91	0
1554	91	0
1555	92	0
1556	92	0
1557	91	0
1558	92	0
1559	91	0
1560	92	0
1561	91	0
1562	93	0
1563	92	0
1564	91	0
1565	92	0
1566	92	0
1567	91	0
1568	92	0
1569	92	0
1570	92	0
1571	91	0
1572	91	0
1573	92	0
1574	92	0
1575	91	0
1576	92	0
1577	91	0
1578	92	0
1579	91	0
1580	92	0
1581	92	0
1582	93	0
1583	92	0
1584	92	0
1585	92	0
1586	92	0
1587	92	0
1588	92	0
1589	92	0
1590	91	0
1591	91	0
1592	91	0
1593	91	0
1594	91	0
1595	93	0
1596	91	0
1597	91	0
1598	91	0
1599	91	0
1600	92	0
1601	91	0
1602	91	0
1603	92	0
1604	91	0
1605	92	0
1606	92	0
1607	91	0
1608	91	0
1609	91	0
1610	92	0
1611	91	0
1612	93	0
1613	91	0
1614	91	0
1615	91	0
1616	92	0
1617	92	0
1618	92	0
1619	91	0
1620	91	0
1621	92	0
1622	91	0
1623	91	0
1624	92	0
1625	91	0
1626	92	0
1627	92	0
1628	91	0
1629	91	0
1630	92	0
1631	91	0
1632	91	0
1633	93	0
1634	91	0
1635	92	0
1636	92	0
1637	91	0
1638	92	0
1639	91	0
1640	92	0
1641	91	0
1642	92	0
1643	91	0
1644	92	0
1645	91	0
1646	92	0
1647	92	0
1648	92	0
1649	91	0
1650	92	0
1651	92	0
1652	91	0
1653	91	0
1654	92	0
1655	92	0
1656	92	0
1657	92	0
1658	91	0
1659	92	0
1660	91	0
1661	91	0
1662	91	0
1663	91	0
1664	92	0
1665	92	0
1666	92	0
1667	91	0
1668	91	0
1669	93	0
1670	91	0
1671	91	0
1672	92	0
1673	91	0
1674	91	0
1675	92	0
1676	91	0
1677	92	0
1678	92	0
1679	91	0
1680	91	0
1681	92	0
1682	92	0
1683	91	0
1684	92	0
1685	91	0
1686	92	0
1687	91	0
1688	91	0
1689	91	0
1690	92	0
1691	92	0
1692	92	0
1693	91	0
1694	92	0
1695	93	0
1696	91	0
1697	91	0
1698	91	0
1699	92	0
1700	92	0
1701	92	0
1702	91	0
1703	91	0
1704	92	0
1705	92	0
1706	91	0
1707	92	0
1708	91	0
1709	92	0
1710	91	0
1711	92	0
1712	91	0
1713	93	0
1714	91	0
1715	92	0
1716	91	0
1717	92	0
1718	91	0
1719	91	0
1720	93	0
1721	92	0
1722	92	0
1723	92	0
1724	91	0
1725	92	0
1726	91	0
1727	91	0
1728	91	0
1729	91	0
1730	92	0
1731	92	0
1732	91	0
1733	92	0
1734	91	0
1735	92	0
1736	91	0
1737	92	0
1738	91	0
1739	92	0
1740	92	0
1741	92	0
1742	91	0
1743	92	0
1744	93	0
1745	91	0
1746	91	0
1747	92	0
1748	91	0
1749	91	0
1750	91	0
1751	91	0
1752	91	0
1753	92	0
1754	92	0
1755	91	0
1756	91	0
1757	91	0
1758	92	0
1759	91	0
1760	92	0
1761	91	0
1762	92	0
1763	91	0
1764	92	0
1765	92	0
1766	92	0
1767	92	0
1768	92	0
1769	93	0
1770	92	0
1771	91	0
1772	92	0
1773	91	0
1774	92	0
1775	91	0
1776	93	0
1777	91	0
1778	91	0
1779	92	0
1780	92	0
1781	91	0
1782	92	0
1783	91	0
1784	93	0
1785	91	0
1786	92	0
1787	91	0
1788	92	0
1789	92	0
1790	92	0
1791	91	0
1792	92	0
1793	92	0
1794	92	0
1795	91	0
1796	92	0
1797	92	0
1798	92	0
1799	91	0
1800	92	0
1801	92	0
1802	91	0
1803	91	0
1804	92	0
1805	92	0
1806	91	0
1807	92	0
1808	92	0
1809	92	0
1810	91	0
1811	92	0
1812	92	0
1813	91	0
1814	91	0
1815	92	0
1816	92	0
1817	91	0
1818	92	0
1819	91	0
1820	92	0
1821	91	0
1822	92	0
1823	92	0
1824	92	0
1825	91	0
1826	92	0
1827	93	0
1828	92	0
1829	91	0
1830	92	0
1831	92	0
1832	91	0
1833	91	0
1834	92	0
1835	92	0
1836	91	0
1837	92	0
1838	91	0
1839	92	0
1840	91	0
1841	92	0
1842	92	0
1843	92	0
1844	92	0
1845	93	0
1846	92	0
1847	92	0
1848	92	0
1849	91	0
1850	91	0
1851	92	0
1852	92	0
1853	91	0
1854	92	0
1855	91	0
1856	93	0
1857	91	0
1858	91	0
1859	91	0
1860	92	0
1861	91	0
1862	92	0
1863	92	0
1864	91	0
1865	91	0
1866	92	0
1867	92	0
1868	91	0
1869	92	0
1870	92	0
1871	93	0
1872	91	0
1873	92	0
1874	92	0
1875	91	0
1876	91	0
1877	92	0
1878	92	0
1879	91	0
1880	92	0
1881	91	0
1882	92	0
1883	91	0
1884	91	0
1885	91	0
1886	92	0
1887	91	0
1888	92	0
1889	91	0
1890	92	0
1891	91	0
1892	92	0
1893	92	0
1894	93	0
1895	91	0
1896	92	0
1897	92	0
1898	91	0
1899	91	0
1900	92	0
1901	92	0
1902	91	0
1903	93	0
1904	92	0
1905	93	0
1906	91	0
1907	91	0
1908	92	0
1909	91	0
1910	92	0
1911	92	0
1912	91	0
1913	92	0
1914	92	0
1915	93	0
1916	91	0
1917	92	0
1918	92	0
1919	91	0
1920	91	0
1921	92	0
1922	93	0
1923	91	0
1924	92	0
1925	92	0
1926	91	0
1927	91	0
1928	92	0
1929	93	0
1930	92	0
1931	92	0
1932	91	0
1933	92	0
1934	92	0
1935	92	0
1936	91	0
1937	93	0
1938	104	0
1939	190	0
1940	199	0
1941	198	0
1942	196	0
1943	197	0
1944	168	0
1945	117	0
1946	97	0
1947	96	0
1948	93	0
1949	93	0
1950	92	0
1951	92	0
1952	91	0
1953	92	0
1954	91	0
1955	92	0
1956	91	0
1957	93	0
1958	92	0
1959	92	0
1960	92	0
1961	92	0
1962	92	0
1963	92	0
1964	93	0
1965	92	0
1966	92	0
1967	92	0
1968	91	0
1969	92	0
1970	92	0
1971	92	0
1972	91	0
1973	92	0
1974	92	0
1975	92	0
1976	91	0
1977	92	0
1978	92	0
1979	92	0
1980	91	0
1981	92	0
1982	93	0
1983	92	0
1984	91	0
1985	92	0
1986	92	0
1987	92	0
1988	91	0
1989	92	0
1990	92	0
1991	91	0
1992	91	0
1993	92	0
1994	93	0
1995	91	0
1996	92	0
1997	91	0
1998	92	0
1999	91	0
2000	92	0
2001	92	0
2002	91	0
2003	92	0
2004	92	0
2005	92	0
2006	91	0
2007	92	0
2008	92	0
2009	92	0
2010	91	0
2011	93	0
2012	93	0
2013	92	0
2014	91	0
2015	92	0
2016	91	0
2017	92	0
2018	91	0
2019	92	0
2020	91	0
2021	92	0
2022	92	0
2023	92	0
2024	92	0
2025	92	0
2026	93	0
2027	91	0
2028	91	0
2029	92	0
2030	91	0
2031	92	0
2032	91	0
2033	91	0
2034	92	0
2035	92	0
2036	92	0
2037	92	0
2038	91	0
2039	92	0
2040	92	0
2041	91	0
2042	91	0
2043	92	0
2044	92	0
2045	92	0
2046	93	0
2047	91	0
2048	92	0
2049	92	0
2050	92	0
2051	91	0
2052	92	0
2053	92	0
2054	91	0
2055	91	0
2056	93	0
2057	92	0
2058	91	0
2059	92	0
2060	92	0
2061	92	0
2062	91	0
2063	92	0
2064	93	0
2065	92	0
2066	91	0
2067	92	0
2068	92	0
2069	91	0
2070	91	0
2071	92	0
2072	93	0
2073	91	0
2074	92	0
2075	92	0
2076	92	0
2077	91	0
2078	92	0
2079	91	0
2080	91	0
2081	91	0
2082	92	0
2083	92	0
2084	92	0
2085	91	0
2086	92	0
2087	92	0
2088	92	0
2089	91	0
2090	92	0
2091	93	0
2092	92	0
2093	91	0
2094	92	0
2095	92	0
2096	91	0
2097	90	0
2098	92	0
2099	92	0
2100	91	0
2101	93	0
2102	92	0
2103	92	0
2104	91	0
2105	92	0
2106	93	0
2107	91	0
2108	91	0
2109	93	0
2110	92	0
2111	91	0
2112	92	0
2113	92	0
2114	92	0
2115	91	0
2116	93	0
2117	93	0
2118	92	0
2119	91	0
2120	92	0
2121	92	0
2122	92	0
2123	91	0
2124	92	0
2125	92	0
