Oscilloscope data. 
Time step = 10,00 nS
Voltage step = 3,125 mV
Zero level = 80

N 	Smpl.	Trig
761	90	0
762	90	0
763	90	0
764	89	0
765	90	0
766	90	0
767	90	0
768	90	0
769	90	0
770	90	0
771	90	0
772	89	0
773	90	0
774	90	0
775	90	0
776	89	0
777	91	0
778	90	0
779	90	0
780	90	0
781	90	0
782	90	0
783	90	0
784	90	0
785	89	0
786	90	0
787	90	0
788	90	0
789	89	0
790	89	0
791	90	0
792	90	0
793	90	0
794	90	0
795	89	0
796	90	0
797	90	0
798	90	0
799	90	0
800	90	0
801	90	0
802	90	0
803	89	0
804	90	0
805	90	0
806	90	0
807	89	0
808	90	0
809	90	0
810	89	0
811	89	0
812	90	0
813	90	0
814	90	0
815	90	0
816	90	0
817	90	0
818	90	0
819	89	0
820	89	0
821	90	0
822	90	0
823	90	0
824	90	0
825	90	0
826	91	0
827	90	0
828	90	0
829	90	0
830	89	0
831	90	0
832	90	0
833	90	0
834	90	0
835	90	0
836	90	0
837	90	0
838	90	0
839	90	0
840	90	0
841	90	0
842	90	0
843	90	0
844	90	0
845	90	0
846	89	0
847	89	0
848	90	0
849	90	0
850	89	0
851	90	0
852	89	0
853	90	0
854	89	0
855	90	0
856	90	0
857	90	0
858	89	0
859	90	0
860	90	0
861	89	0
862	89	0
863	90	0
864	89	0
865	90	0
866	90	0
867	89	0
868	90	0
869	90	0
870	90	0
871	89	0
872	90	0
873	90	0
874	90	0
875	89	0
876	90	0
877	90	0
878	90	0
879	90	0
880	90	0
881	90	0
882	90	0
883	90	0
884	90	0
885	89	0
886	90	0
887	90	0
888	90	0
889	89	0
890	90	0
891	90	0
892	89	0
893	89	0
894	90	0
895	90	0
896	90	0
897	90	0
898	90	0
899	90	0
900	90	0
901	90	0
902	90	0
903	90	0
904	90	0
905	90	0
906	90	0
907	90	0
908	90	0
909	90	0
910	90	0
911	90	0
912	90	0
913	90	0
914	90	0
915	90	0
916	90	0
917	90	0
918	89	0
919	89	0
920	90	0
921	90	0
922	89	0
923	90	0
924	90	0
925	90	0
926	89	0
927	90	0
928	90	0
929	89	0
930	90	0
931	90	0
932	90	0
933	90	0
934	90	0
935	91	0
936	90	0
937	90	0
938	90	0
939	89	0
940	90	0
941	90	0
942	91	0
943	90	0
944	90	0
945	90	0
946	90	0
947	90	0
948	90	0
949	90	0
950	90	0
951	90	0
952	91	0
953	137	0
954	192	0
955	196	0
956	197	0
957	198	0
958	200	0
959	200	0
960	200	0
961	198	0
962	195	0
963	192	0
964	119	0
965	83	0
966	85	0
967	88	0
968	89	0
969	92	0
970	91	0
971	92	0
972	93	0
973	116	0
974	190	0
975	195	0
976	197	0
977	197	0
978	198	0
979	200	0
980	199	0
981	197	0
982	196	0
983	195	0
984	135	0
985	97	0
986	96	0
987	97	0
988	94	0
989	93	0
990	93	0
991	90	0
992	89	0
993	90	0
994	89	0
995	89	0
996	90	0
997	89	0
998	90	0
999	90	0
1000	90	0
1001	90	0
1002	90	0
1003	90	0
1004	89	0
1005	90	0
1006	90	0
1007	89	0
1008	89	0
1009	90	0
1010	90	0
1011	90	0
1012	90	0
1013	89	0
1014	90	0
1015	90	0
1016	89	0
1017	89	0
1018	90	0
1019	90	0
1020	90	0
1021	90	0
1022	90	0
1023	90	0
1024	90	0
1025	89	0
1026	90	0
1027	90	0
1028	90	0
1029	89	0
1030	90	0
1031	90	0
1032	90	0
1033	89	0
1034	90	0
1035	90	0
1036	89	0
1037	89	0
1038	90	0
1039	90	0
1040	90	0
1041	90	0
1042	90	0
1043	90	0
1044	89	0
1045	90	0
1046	90	0
1047	89	0
1048	89	0
1049	89	0
1050	90	0
1051	90	0
1052	90	0
1053	90	0
1054	90	0
1055	90	0
1056	89	0
1057	89	0
1058	90	0
1059	89	0
1060	89	0
1061	90	0
1062	89	0
1063	90	0
1064	90	0
1065	90	0
1066	90	0
1067	90	0
1068	89	0
1069	90	0
1070	89	0
1071	89	0
1072	90	0
1073	89	0
1074	91	0
1075	90	0
1076	89	0
1077	90	0
1078	90	0
1079	90	0
1080	89	0
1081	90	0
1082	90	0
1083	90	0
1084	90	0
1085	90	0
1086	90	0
1087	90	0
1088	90	0
1089	90	0
1090	89	0
1091	90	0
1092	90	0
1093	90	0
1094	90	0
1095	90	0
1096	90	0
1097	90	0
1098	90	0
1099	90	0
1100	90	0
1101	90	0
1102	90	0
1103	89	0
1104	90	0
1105	90	0
1106	90	0
1107	89	0
1108	90	0
1109	90	0
1110	90	0
1111	89	0
1112	91	0
1113	91	0
1114	90	0
1115	89	0
1116	90	0
1117	90	0
1118	90	0
1119	89	0
1120	90	0
1121	90	0
1122	90	0
1123	89	0
1124	90	0
1125	90	0
1126	90	0
1127	89	0
1128	90	0
1129	90	0
1130	90	0
1131	89	0
1132	89	0
1133	91	0
1134	90	0
1135	89	0
1136	90	0
1137	90	0
1138	90	0
1139	90	0
1140	90	0
1141	90	0
1142	90	0
1143	89	0
1144	90	0
1145	90	0
1146	90	0
1147	90	0
1148	90	0
1149	90	0
1150	90	0
1151	90	0
1152	90	0
1153	90	0
1154	90	0
1155	90	0
1156	90	0
1157	90	0
1158	89	0
1159	90	0
1160	90	0
1161	89	0
1162	89	0
1163	90	0
1164	90	0
1165	90	0
1166	90	0
1167	89	0
1168	90	0
1169	90	0
1170	90	0
1171	89	0
1172	90	0
1173	90	0
1174	90	0
1175	90	0
1176	90	0
1177	90	0
1178	90	0
1179	90	0
1180	90	0
1181	89	0
1182	90	0
1183	90	0
1184	90	0
1185	89	0
1186	90	0
1187	90	0
1188	90	0
1189	90	0
1190	90	0
1191	90	0
1192	90	0
1193	90	0
1194	90	0
1195	90	0
1196	90	0
1197	90	0
1198	90	0
1199	91	0
1200	90	0
1201	90	0
1202	90	0
1203	89	0
1204	90	0
1205	90	0
1206	90	0
1207	90	0
1208	90	0
1209	91	0
1210	90	0
1211	89	0
1212	90	0
1213	90	0
1214	90	0
1215	90	0
1216	90	0
1217	90	0
1218	90	0
1219	90	0
1220	90	0
1221	90	0
1222	90	0
1223	90	0
1224	90	0
1225	90	0
1226	89	0
1227	89	0
1228	89	0
1229	90	0
1230	90	0
1231	90	0
1232	90	0
1233	89	0
1234	90	0
1235	90	0
1236	90	0
1237	90	0
1238	90	0
1239	90	0
1240	90	0
1241	90	0
1242	90	0
1243	89	0
1244	89	0
1245	90	0
1246	90	0
1247	90	0
1248	90	0
1249	90	0
1250	90	0
1251	90	0
1252	90	0
1253	90	0
1254	89	0
1255	90	0
1256	89	0
1257	90	0
1258	89	0
1259	90	0
1260	89	0
1261	90	0
1262	90	0
1263	90	0
1264	90	0
1265	90	0
1266	90	0
1267	90	0
1268	90	0
1269	90	0
1270	90	0
1271	90	0
1272	90	0
1273	90	0
1274	90	0
1275	90	0
1276	90	0
1277	90	0
1278	90	0
1279	89	0
1280	90	0
1281	90	0
1282	90	0
1283	90	0
1284	90	0
1285	90	0
1286	90	0
1287	90	0
1288	90	0
1289	90	0
1290	90	0
1291	90	0
1292	90	0
1293	90	0
1294	90	0
1295	89	0
1296	89	0
1297	90	0
1298	90	0
1299	90	0
1300	90	0
1301	89	0
1302	90	0
1303	90	0
1304	89	0
1305	89	0
1306	90	0
1307	90	0
1308	90	0
1309	90	0
1310	90	0
1311	90	0
1312	90	0
1313	90	0
1314	89	0
1315	90	0
1316	90	0
1317	90	0
1318	89	0
1319	90	0
1320	90	0
1321	89	0
1322	90	0
1323	90	0
1324	90	0
1325	89	0
1326	90	0
1327	90	0
1328	90	0
1329	89	0
1330	90	0
1331	90	0
1332	90	0
1333	90	0
1334	90	0
1335	90	0
1336	90	0
1337	90	0
1338	89	0
1339	90	0
1340	90	0
1341	90	0
1342	89	0
1343	90	0
1344	90	0
1345	90	0
1346	90	0
1347	90	0
1348	90	0
1349	89	0
1350	90	0
1351	90	0
1352	90	0
1353	90	0
1354	90	0
1355	90	0
1356	90	0
1357	90	0
1358	90	0
1359	90	0
1360	90	0
1361	90	0
1362	90	0
1363	90	0
1364	90	0
1365	90	0
1366	90	0
1367	90	0
1368	90	0
1369	90	0
1370	90	0
1371	90	0
1372	90	0
1373	90	0
1374	90	0
1375	90	0
1376	90	0
1377	90	0
1378	90	0
1379	90	0
1380	90	0
1381	90	0
1382	90	0
1383	90	0
1384	90	0
1385	90	0
1386	90	0
1387	89	0
1388	90	0
1389	90	0
1390	89	0
1391	90	0
1392	90	0
1393	90	0
1394	89	0
1395	90	0
1396	90	0
1397	90	0
1398	89	0
1399	90	0
1400	91	0
1401	90	0
1402	89	0
1403	90	0
1404	90	0
1405	90	0
1406	90	0
1407	90	0
1408	90	0
1409	90	0
1410	90	0
1411	90	0
1412	90	0
1413	89	0
1414	90	0
1415	90	0
1416	90	0
1417	89	0
1418	89	0
1419	91	0
1420	89	0
1421	90	0
1422	90	0
1423	90	0
1424	90	0
1425	90	0
1426	90	0
1427	90	0
1428	90	0
1429	90	0
1430	90	0
1431	90	0
1432	90	0
1433	90	0
1434	90	0
1435	90	0
1436	90	0
1437	90	0
1438	90	0
1439	90	0
1440	89	0
1441	90	0
1442	90	0
1443	90	0
1444	89	0
1445	90	0
1446	90	0
1447	90	0
1448	89	0
1449	90	0
1450	90	0
1451	89	0
1452	89	0
1453	90	0
1454	90	0
1455	90	0
1456	90	0
1457	89	0
1458	90	0
1459	90	0
1460	90	0
1461	89	0
1462	90	0
1463	90	0
1464	89	0
1465	89	0
1466	90	0
1467	90	0
1468	89	0
1469	90	0
1470	89	0
1471	91	0
1472	89	0
1473	90	0
1474	90	0
1475	90	0
1476	90	0
1477	90	0
1478	90	0
1479	89	0
1480	90	0
1481	90	0
1482	90	0
1483	89	0
1484	90	0
1485	90	0
1486	90	0
1487	89	0
1488	90	0
1489	90	0
1490	89	0
1491	89	0
1492	90	0
1493	90	0
1494	89	0
1495	90	0
1496	89	0
1497	90	0
1498	89	0
1499	90	0
1500	90	0
1501	90	0
1502	90	0
1503	90	0
1504	90	0
1505	90	0
1506	90	0
1507	90	0
1508	90	0
1509	90	0
1510	90	0
1511	90	0
1512	89	0
1513	89	0
1514	90	0
1515	90	0
1516	89	0
1517	90	0
1518	90	0
1519	90	0
1520	89	0
1521	90	0
1522	90	0
1523	89	0
1524	90	0
1525	89	0
1526	90	0
1527	90	0
1528	90	0
1529	90	0
1530	90	0
1531	91	0
1532	90	0
1533	90	0
1534	90	0
1535	89	0
1536	90	0
1537	90	0
1538	90	0
1539	89	0
1540	90	0
1541	90	0
1542	90	0
1543	89	0
1544	90	0
1545	91	0
1546	90	0
1547	89	0
1548	90	0
1549	90	0
1550	89	0
1551	89	0
1552	89	0
1553	90	0
1554	89	0
1555	90	0
1556	90	0
1557	89	0
1558	90	0
1559	90	0
1560	90	0
1561	89	0
1562	90	0
1563	90	0
1564	90	0
1565	89	0
1566	90	0
1567	90	0
1568	90	0
1569	90	0
1570	90	0
1571	90	0
1572	90	0
1573	90	0
1574	90	0
1575	90	0
1576	90	0
1577	90	0
1578	90	0
1579	90	0
1580	90	0
1581	90	0
1582	89	0
1583	90	0
1584	90	0
1585	90	0
1586	89	0
1587	90	0
1588	90	0
1589	90	0
1590	89	0
1591	90	0
1592	90	0
1593	90	0
1594	89	0
1595	90	0
1596	90	0
1597	90	0
1598	89	0
1599	90	0
1600	90	0
1601	90	0
1602	89	0
1603	90	0
1604	91	0
1605	90	0
1606	90	0
1607	89	0
1608	89	0
1609	90	0
1610	90	0
1611	90	0
1612	90	0
1613	89	0
1614	90	0
1615	89	0
1616	90	0
1617	89	0
1618	91	0
1619	90	0
1620	90	0
1621	90	0
1622	90	0
1623	90	0
1624	90	0
1625	90	0
1626	90	0
1627	90	0
1628	90	0
1629	90	0
1630	90	0
1631	90	0
1632	90	0
1633	90	0
1634	90	0
1635	90	0
1636	90	0
1637	89	0
1638	90	0
1639	89	0
1640	90	0
1641	89	0
1642	90	0
1643	90	0
1644	90	0
1645	90	0
1646	90	0
1647	90	0
1648	90	0
1649	89	0
1650	89	0
1651	90	0
1652	90	0
1653	89	0
1654	90	0
1655	90	0
1656	90	0
1657	89	0
1658	90	0
1659	90	0
1660	89	0
1661	89	0
1662	90	0
1663	90	0
1664	89	0
1665	90	0
1666	90	0
1667	91	0
1668	90	0
1669	90	0
1670	90	0
1671	89	0
1672	90	0
1673	90	0
1674	90	0
1675	89	0
1676	90	0
1677	90	0
1678	90	0
1679	89	0
1680	90	0
1681	90	0
1682	89	0
1683	90	0
1684	90	0
1685	90	0
1686	89	0
1687	90	0
1688	91	0
1689	90	0
1690	89	0
1691	90	0
1692	90	0
1693	90	0
1694	89	0
1695	90	0
1696	90	0
1697	90	0
1698	89	0
1699	90	0
1700	90	0
1701	91	0
1702	89	0
1703	90	0
1704	90	0
1705	89	0
1706	90	0
1707	90	0
1708	90	0
1709	90	0
1710	90	0
1711	90	0
1712	90	0
1713	90	0
1714	89	0
1715	90	0
1716	90	0
1717	90	0
1718	90	0
1719	90	0
1720	90	0
1721	90	0
1722	90	0
1723	90	0
1724	90	0
1725	90	0
1726	90	0
1727	90	0
1728	90	0
1729	90	0
1730	90	0
1731	89	0
1732	90	0
1733	90	0
1734	90	0
1735	89	0
1736	90	0
1737	90	0
1738	89	0
1739	90	0
1740	89	0
1741	90	0
1742	90	0
1743	90	0
1744	90	0
1745	90	0
1746	90	0
1747	90	0
1748	90	0
1749	90	0
1750	89	0
1751	90	0
1752	90	0
1753	90	0
1754	89	0
1755	90	0
1756	90	0
1757	90	0
1758	90	0
1759	90	0
1760	90	0
1761	89	0
1762	90	0
1763	90	0
1764	89	0
1765	89	0
1766	90	0
1767	90	0
1768	90	0
1769	90	0
1770	90	0
1771	90	0
1772	90	0
1773	90	0
1774	90	0
1775	90	0
1776	90	0
1777	90	0
1778	90	0
1779	90	0
1780	90	0
1781	90	0
1782	90	0
1783	90	0
1784	90	0
1785	90	0
1786	90	0
1787	90	0
1788	90	0
1789	90	0
1790	90	0
1791	89	0
1792	90	0
1793	90	0
1794	90	0
1795	89	0
1796	90	0
1797	90	0
1798	90	0
1799	90	0
1800	90	0
1801	90	0
1802	90	0
1803	90	0
1804	90	0
1805	89	0
1806	90	0
1807	90	0
1808	90	0
1809	90	0
1810	90	0
1811	91	0
1812	90	0
1813	90	0
1814	90	0
1815	89	0
1816	90	0
1817	90	0
1818	90	0
1819	89	0
1820	90	0
1821	90	0
1822	89	0
1823	89	0
1824	90	0
1825	90	0
1826	90	0
1827	90	0
1828	90	0
1829	91	0
1830	90	0
1831	90	0
1832	90	0
1833	89	0
1834	90	0
1835	90	0
1836	90	0
1837	90	0
1838	90	0
1839	90	0
1840	90	0
1841	90	0
1842	90	0
1843	90	0
1844	90	0
1845	90	0
1846	90	0
1847	90	0
1848	90	0
1849	90	0
1850	89	0
1851	90	0
1852	90	0
1853	90	0
1854	89	0
1855	90	0
1856	90	0
1857	90	0
1858	89	0
1859	90	0
1860	90	0
1861	90	0
1862	90	0
1863	90	0
1864	91	0
1865	90	0
1866	90	0
1867	90	0
1868	89	0
1869	89	0
1870	90	0
1871	90	0
1872	90	0
1873	90	0
1874	90	0
1875	90	0
1876	90	0
1877	90	0
1878	90	0
1879	89	0
1880	90	0
1881	90	0
1882	90	0
1883	90	0
1884	90	0
1885	90	0
1886	90	0
1887	90	0
1888	89	0
1889	90	0
1890	90	0
1891	90	0
1892	89	0
1893	90	0
1894	91	0
1895	91	0
1896	89	0
1897	90	0
1898	90	0
1899	89	0
1900	90	0
1901	90	0
1902	90	0
1903	89	0
1904	90	0
1905	91	0
1906	108	0
1907	190	0
1908	197	0
1909	197	0
1910	198	0
1911	200	0
1912	200	0
1913	200	0
1914	198	0
1915	197	0
1916	194	0
1917	134	0
1918	93	0
1919	92	0
1920	94	0
1921	94	0
1922	93	0
1923	93	0
1924	91	0
1925	91	0
1926	97	0
1927	188	0
1928	197	0
1929	197	0
1930	197	0
1931	198	0
1932	200	0
1933	199	0
1934	198	0
1935	196	0
1936	195	0
1937	161	0
1938	113	0
1939	97	0
1940	93	0
1941	91	0
1942	89	0
1943	88	0
1944	88	0
1945	89	0
1946	90	0
1947	90	0
1948	90	0
1949	90	0
1950	91	0
1951	91	0
1952	90	0
1953	90	0
1954	90	0
1955	90	0
1956	90	0
1957	90	0
1958	90	0
1959	90	0
1960	90	0
1961	90	0
1962	89	0
1963	89	0
1964	90	0
1965	89	0
1966	89	0
1967	90	0
1968	89	0
1969	90	0
1970	90	0
1971	89	0
1972	90	0
1973	90	0
1974	90	0
1975	90	0
1976	90	0
1977	90	0
1978	90	0
1979	90	0
1980	89	0
1981	89	0
1982	90	0
1983	90	0
1984	89	0
1985	90	0
1986	90	0
1987	90	0
1988	90	0
1989	90	0
1990	90	0
1991	90	0
1992	90	0
1993	90	0
1994	89	0
1995	89	0
1996	90	0
1997	89	0
1998	90	0
1999	90	0
2000	89	0
2001	89	0
2002	90	0
2003	90	0
2004	89	0
2005	90	0
2006	89	0
2007	90	0
2008	89	0
2009	90	0
2010	89	0
2011	90	0
2012	90	0
2013	90	0
2014	90	0
2015	90	0
2016	90	0
2017	89	0
2018	90	0
2019	89	0
2020	90	0
2021	89	0
2022	90	0
2023	89	0
2024	90	0
2025	90	0
2026	90	0
2027	90	0
2028	89	0
2029	90	0
2030	89	0
2031	89	0
2032	89	0
2033	90	0
2034	90	0
2035	90	0
2036	89	0
2037	90	0
2038	90	0
2039	90	0
2040	89	0
2041	90	0
2042	90	0
2043	90	0
2044	89	0
2045	90	0
2046	90	0
2047	89	0
2048	90	0
2049	90	0
2050	90	0
2051	90	0
2052	90	0
2053	90	0
2054	89	0
2055	90	0
2056	90	0
2057	89	0
2058	89	0
2059	91	0
2060	90	0
2061	90	0
2062	90	0
2063	90	0
2064	90	0
2065	90	0
2066	90	0
2067	90	0
2068	89	0
2069	90	0
2070	90	0
2071	90	0
2072	89	0
2073	89	0
2074	90	0
2075	90	0
2076	89	0
2077	90	0
2078	90	0
2079	90	0
2080	89	0
2081	90	0
2082	90	0
2083	90	0
2084	89	0
2085	90	0
2086	90	0
2087	89	0
2088	90	0
2089	90	0
2090	90	0
2091	89	0
2092	90	0
2093	90	0
2094	89	0
2095	89	0
2096	89	0
2097	90	0
2098	89	0
2099	90	0
2100	90	0
2101	90	0
2102	90	0
2103	90	0
2104	90	0
2105	90	0
2106	89	0
2107	89	0
2108	90	0
2109	89	0
2110	89	0
2111	89	0
2112	89	0
2113	89	0
2114	90	0
2115	90	0
2116	90	0
2117	89	0
2118	90	0
2119	90	0
2120	89	0
2121	90	0
2122	90	0
2123	90	0
2124	89	0
2125	90	0
