Oscilloscope data. 
Time step = 10,00 nS
Voltage step = 3,125 mV
Zero level = 157

N 	Smpl.	Trig
624	187	0
625	186	0
626	184	0
627	185	0
628	186	0
629	189	0
630	190	0
631	190	0
632	189	0
633	187	0
634	185	0
635	185	0
636	186	0
637	187	0
638	189	0
639	190	0
640	189	0
641	187	0
642	186	0
643	185	0
644	186	0
645	186	0
646	189	0
647	190	0
648	190	0
649	189	0
650	187	0
651	186	0
652	184	0
653	186	0
654	187	0
655	189	0
656	190	0
657	190	0
658	188	0
659	186	0
660	185	0
661	185	0
662	186	0
663	189	0
664	189	0
665	190	0
666	189	0
667	187	0
668	185	0
669	184	0
670	186	0
671	188	0
672	190	0
673	190	0
674	189	0
675	188	0
676	186	0
677	184	0
678	185	0
679	186	0
680	188	0
681	190	0
682	190	0
683	189	0
684	187	0
685	186	0
686	185	0
687	185	0
688	187	0
689	188	0
690	190	0
691	190	0
692	188	0
693	186	0
694	185	0
695	185	0
696	185	0
697	188	0
698	190	0
699	190	0
700	189	0
701	187	0
702	185	0
703	185	0
704	185	0
705	187	0
706	189	0
707	189	0
708	190	0
709	188	0
710	187	0
711	185	0
712	185	0
713	186	0
714	187	0
715	189	0
716	190	0
717	189	0
718	187	0
719	185	0
720	184	0
721	185	0
722	187	0
723	189	0
724	190	0
725	190	0
726	188	0
727	186	0
728	185	0
729	184	0
730	185	0
731	187	0
732	189	0
733	190	0
734	189	0
735	187	0
736	185	0
737	185	0
738	185	0
739	187	0
740	188	0
741	189	0
742	190	0
743	189	0
744	186	0
745	186	0
746	185	0
747	185	0
748	187	0
749	189	0
750	190	0
751	190	0
752	188	0
753	186	0
754	185	0
755	185	0
756	185	0
757	188	0
758	190	0
759	190	0
760	189	0
761	187	0
762	185	0
763	184	0
764	184	0
765	186	0
766	189	0
767	190	0
768	190	0
769	189	0
770	187	0
771	185	0
772	185	0
773	185	0
774	187	0
775	189	0
776	190	0
777	190	0
778	189	0
779	186	0
780	185	0
781	185	0
782	185	0
783	187	0
784	190	0
785	190	0
786	190	0
787	188	0
788	185	0
789	185	0
790	185	0
791	186	0
792	188	0
793	190	0
794	190	0
795	189	0
796	188	0
797	185	0
798	184	0
799	185	0
800	186	0
801	189	0
802	190	0
803	190	0
804	189	0
805	187	0
806	186	0
807	184	0
808	185	0
809	187	0
810	189	0
811	190	0
812	190	0
813	189	0
814	187	0
815	186	0
816	185	0
817	185	0
818	188	0
819	188	0
820	189	0
821	189	0
822	187	0
823	185	0
824	183	0
825	182	0
826	183	0
827	185	0
828	188	0
829	189	0
830	187	0
831	93	0
832	46	0
833	47	0
834	51	0
835	52	0
836	51	0
837	50	0
838	49	0
839	48	0
840	47	0
841	49	0
842	48	0
843	49	0
844	49	0
845	50	0
846	49	0
847	49	0
848	49	0
849	48	0
850	48	0
851	49	0
852	49	0
853	49	0
854	49	0
855	49	0
856	49	0
857	49	0
858	49	0
859	49	0
860	49	0
861	48	0
862	48	0
863	49	0
864	49	0
865	48	0
866	49	0
867	49	0
868	49	0
869	48	0
870	49	0
871	48	0
872	48	0
873	48	0
874	49	0
875	49	0
876	49	0
877	49	0
878	48	0
879	50	0
880	49	0
881	49	0
882	49	0
883	48	0
884	49	0
885	50	0
886	48	0
887	49	0
888	49	0
889	49	0
890	49	0
891	49	0
892	49	0
893	48	0
894	49	0
895	48	0
896	49	0
897	48	0
898	48	0
899	49	0
900	48	0
901	49	0
902	49	0
903	48	0
904	48	0
905	49	0
906	49	0
907	49	0
908	48	0
909	48	0
910	48	0
911	48	0
912	49	0
913	49	0
914	48	0
915	49	0
916	49	0
917	48	0
918	49	0
919	49	0
920	48	0
921	49	0
922	49	0
923	49	0
924	48	0
925	48	0
926	50	0
927	49	0
928	49	0
929	49	0
930	48	0
931	48	0
932	49	0
933	49	0
934	49	0
935	48	0
936	48	0
937	49	0
938	48	0
939	49	0
940	49	0
941	49	0
942	48	0
943	49	0
944	49	0
945	49	0
946	48	0
947	49	0
948	49	0
949	49	0
950	69	0
951	107	0
952	139	0
953	188	0
954	195	0
955	193	0
956	192	0
957	193	0
958	194	0
959	195	0
960	194	0
961	193	0
962	192	0
963	190	0
964	190	0
965	190	0
966	192	0
967	193	0
968	194	0
969	193	0
970	191	0
971	190	0
972	189	0
973	189	0
974	189	0
975	190	0
976	192	0
977	193	0
978	192	0
979	190	0
980	189	0
981	187	0
982	185	0
983	186	0
984	189	0
985	190	0
986	192	0
987	192	0
988	193	0
989	191	0
990	189	0
991	189	0
992	187	0
993	189	0
994	190	0
995	192	0
996	193	0
997	194	0
998	193	0
999	191	0
1000	190	0
1001	189	0
1002	189	0
1003	190	0
1004	193	0
1005	193	0
1006	193	0
1007	193	0
1008	191	0
1009	190	0
1010	188	0
1011	189	0
1012	190	0
1013	192	0
1014	193	0
1015	193	0
1016	193	0
1017	191	0
1018	189	0
1019	187	0
1020	187	0
1021	189	0
1022	191	0
1023	193	0
1024	193	0
1025	190	0
1026	189	0
1027	187	0
1028	188	0
1029	188	0
1030	190	0
1031	191	0
1032	193	0
1033	191	0
1034	190	0
1035	188	0
1036	186	0
1037	187	0
1038	189	0
1039	190	0
1040	191	0
1041	190	0
1042	190	0
1043	189	0
1044	187	0
1045	186	0
1046	187	0
1047	189	0
1048	190	0
1049	190	0
1050	190	0
1051	189	0
1052	187	0
1053	186	0
1054	186	0
1055	188	0
1056	190	0
1057	190	0
1058	190	0
1059	188	0
1060	187	0
1061	186	0
1062	185	0
1063	187	0
1064	189	0
1065	190	0
1066	190	0
1067	189	0
1068	187	0
1069	186	0
1070	185	0
1071	186	0
1072	189	0
1073	189	0
1074	190	0
1075	190	0
1076	187	0
1077	186	0
1078	185	0
1079	186	0
1080	187	0
1081	189	0
1082	190	0
1083	190	0
1084	188	0
1085	185	0
1086	185	0
1087	185	0
1088	186	0
1089	188	0
1090	190	0
1091	190	0
1092	188	0
1093	186	0
1094	184	0
1095	185	0
1096	185	0
1097	187	0
1098	189	0
1099	190	0
1100	189	0
1101	187	0
1102	185	0
1103	185	0
1104	184	0
1105	186	0
1106	189	0
1107	190	0
1108	189	0
1109	188	0
1110	186	0
1111	185	0
1112	185	0
1113	185	0
1114	187	0
1115	189	0
1116	190	0
1117	189	0
1118	187	0
1119	185	0
1120	184	0
1121	185	0
1122	187	0
1123	188	0
1124	190	0
1125	190	0
1126	189	0
1127	187	0
1128	185	0
1129	185	0
1130	186	0
1131	189	0
1132	190	0
1133	190	0
1134	189	0
1135	188	0
1136	185	0
1137	185	0
1138	185	0
1139	187	0
1140	189	0
1141	190	0
1142	190	0
1143	189	0
1144	187	0
1145	185	0
1146	185	0
1147	185	0
1148	188	0
1149	190	0
1150	190	0
1151	189	0
1152	187	0
1153	186	0
1154	184	0
1155	185	0
1156	187	0
1157	189	0
1158	190	0
1159	190	0
1160	189	0
1161	187	0
1162	185	0
1163	185	0
1164	186	0
1165	188	0
1166	189	0
1167	190	0
1168	189	0
1169	187	0
1170	186	0
1171	185	0
1172	185	0
1173	187	0
1174	189	0
1175	190	0
1176	189	0
1177	188	0
1178	186	0
1179	185	0
1180	185	0
1181	186	0
1182	187	0
1183	190	0
1184	190	0
1185	189	0
1186	187	0
1187	186	0
1188	185	0
1189	186	0
1190	187	0
1191	189	0
1192	190	0
1193	190	0
1194	188	0
1195	186	0
1196	185	0
1197	184	0
1198	186	0
1199	188	0
1200	190	0
1201	190	0
1202	189	0
1203	187	0
1204	185	0
1205	185	0
1206	185	0
1207	187	0
1208	189	0
1209	190	0
1210	189	0
1211	187	0
1212	186	0
1213	185	0
1214	185	0
1215	186	0
1216	189	0
1217	190	0
1218	189	0
1219	188	0
1220	186	0
1221	186	0
1222	185	0
1223	186	0
1224	187	0
1225	189	0
1226	190	0
1227	190	0
1228	187	0
1229	185	0
1230	185	0
1231	186	0
1232	187	0
1233	189	0
1234	189	0
1235	190	0
1236	189	0
1237	187	0
1238	185	0
1239	184	0
1240	186	0
1241	188	0
1242	189	0
1243	190	0
1244	189	0
1245	187	0
1246	186	0
1247	185	0
1248	186	0
1249	187	0
1250	189	0
1251	190	0
1252	190	0
1253	189	0
1254	186	0
1255	185	0
1256	185	0
1257	186	0
1258	189	0
1259	190	0
1260	190	0
1261	189	0
1262	187	0
1263	185	0
1264	185	0
1265	185	0
1266	187	0
1267	189	0
1268	190	0
1269	189	0
1270	187	0
1271	186	0
1272	185	0
1273	185	0
1274	187	0
1275	189	0
1276	190	0
1277	190	0
1278	188	0
1279	187	0
1280	185	0
1281	185	0
1282	186	0
1283	188	0
1284	189	0
1285	190	0
1286	189	0
1287	188	0
1288	185	0
1289	185	0
1290	185	0
1291	187	0
1292	189	0
1293	190	0
1294	189	0
1295	188	0
1296	186	0
1297	185	0
1298	184	0
1299	185	0
1300	187	0
1301	189	0
1302	189	0
1303	189	0
1304	187	0
1305	184	0
1306	185	0
1307	184	0
1308	185	0
1309	187	0
1310	190	0
1311	189	0
1312	187	0
1313	186	0
1314	184	0
1315	183	0
1316	184	0
1317	187	0
1318	188	0
1319	189	0
1320	189	0
1321	187	0
1322	185	0
1323	184	0
1324	184	0
1325	185	0
1326	187	0
1327	189	0
1328	190	0
1329	189	0
1330	187	0
1331	185	0
1332	184	0
1333	184	0
1334	186	0
1335	188	0
1336	190	0
1337	190	0
1338	189	0
1339	187	0
1340	185	0
1341	184	0
1342	185	0
1343	187	0
1344	189	0
1345	190	0
1346	190	0
1347	189	0
1348	187	0
1349	185	0
1350	185	0
1351	185	0
1352	187	0
1353	189	0
1354	190	0
1355	190	0
1356	189	0
1357	187	0
1358	186	0
1359	185	0
1360	186	0
1361	189	0
1362	190	0
1363	190	0
1364	190	0
1365	189	0
1366	187	0
1367	185	0
1368	186	0
1369	187	0
1370	189	0
1371	190	0
1372	190	0
1373	190	0
1374	187	0
1375	185	0
1376	185	0
1377	185	0
1378	187	0
1379	189	0
1380	190	0
1381	190	0
1382	189	0
1383	187	0
1384	186	0
1385	185	0
1386	186	0
1387	187	0
1388	189	0
1389	190	0
1390	190	0
1391	189	0
1392	187	0
1393	185	0
1394	185	0
1395	186	0
1396	189	0
1397	190	0
1398	190	0
1399	190	0
1400	188	0
1401	186	0
1402	185	0
1403	185	0
1404	187	0
1405	189	0
1406	190	0
1407	190	0
1408	189	0
1409	187	0
1410	185	0
1411	185	0
1412	186	0
1413	188	0
1414	189	0
1415	190	0
1416	190	0
1417	188	0
1418	186	0
1419	185	0
1420	185	0
1421	186	0
1422	189	0
1423	190	0
1424	190	0
1425	189	0
1426	187	0
1427	185	0
1428	184	0
1429	185	0
1430	187	0
1431	189	0
1432	189	0
1433	190	0
1434	188	0
1435	186	0
1436	185	0
1437	185	0
1438	186	0
1439	188	0
1440	189	0
1441	190	0
1442	189	0
1443	187	0
1444	185	0
1445	185	0
1446	185	0
1447	186	0
1448	189	0
1449	190	0
1450	190	0
1451	189	0
1452	187	0
1453	185	0
1454	185	0
1455	185	0
1456	188	0
1457	189	0
1458	190	0
1459	189	0
1460	188	0
1461	186	0
1462	184	0
1463	185	0
1464	187	0
1465	188	0
1466	190	0
1467	190	0
1468	189	0
1469	187	0
1470	185	0
1471	184	0
1472	185	0
1473	187	0
1474	189	0
1475	190	0
1476	190	0
1477	189	0
1478	186	0
1479	185	0
1480	185	0
1481	186	0
1482	188	0
1483	190	0
1484	190	0
1485	189	0
1486	188	0
1487	186	0
1488	185	0
1489	185	0
1490	187	0
1491	189	0
1492	190	0
1493	190	0
1494	189	0
1495	186	0
1496	185	0
1497	185	0
1498	185	0
1499	188	0
1500	190	0
1501	190	0
1502	189	0
1503	188	0
1504	186	0
1505	185	0
1506	185	0
1507	186	0
1508	189	0
1509	190	0
1510	189	0
1511	189	0
1512	187	0
1513	185	0
1514	184	0
1515	185	0
1516	187	0
1517	189	0
1518	190	0
1519	190	0
1520	188	0
1521	186	0
1522	185	0
1523	185	0
1524	186	0
1525	189	0
1526	190	0
1527	190	0
1528	189	0
1529	187	0
1530	186	0
1531	185	0
1532	185	0
1533	187	0
1534	189	0
1535	190	0
1536	190	0
1537	188	0
1538	186	0
1539	185	0
1540	185	0
1541	185	0
1542	188	0
1543	190	0
1544	190	0
1545	189	0
1546	187	0
1547	186	0
1548	184	0
1549	185	0
1550	187	0
1551	189	0
1552	190	0
1553	190	0
1554	189	0
1555	187	0
1556	185	0
1557	185	0
1558	186	0
1559	188	0
1560	190	0
1561	190	0
1562	189	0
1563	188	0
1564	185	0
1565	185	0
1566	185	0
1567	187	0
1568	189	0
1569	190	0
1570	189	0
1571	188	0
1572	186	0
1573	184	0
1574	185	0
1575	186	0
1576	188	0
1577	190	0
1578	190	0
1579	190	0
1580	187	0
1581	185	0
1582	184	0
1583	185	0
1584	187	0
1585	189	0
1586	190	0
1587	190	0
1588	189	0
1589	187	0
1590	186	0
1591	184	0
1592	186	0
1593	188	0
1594	189	0
1595	190	0
1596	189	0
1597	187	0
1598	186	0
1599	185	0
1600	185	0
1601	186	0
1602	189	0
1603	190	0
1604	190	0
1605	189	0
1606	186	0
1607	185	0
1608	185	0
1609	185	0
1610	187	0
1611	190	0
1612	190	0
1613	189	0
1614	187	0
1615	185	0
1616	185	0
1617	185	0
1618	187	0
1619	189	0
1620	190	0
1621	190	0
1622	189	0
1623	186	0
1624	185	0
1625	184	0
1626	185	0
1627	188	0
1628	190	0
1629	190	0
1630	189	0
1631	187	0
1632	186	0
1633	185	0
1634	185	0
1635	186	0
1636	189	0
1637	190	0
1638	190	0
1639	189	0
1640	187	0
1641	185	0
1642	185	0
1643	185	0
1644	188	0
1645	189	0
1646	190	0
1647	189	0
1648	187	0
1649	186	0
1650	184	0
1651	185	0
1652	187	0
1653	189	0
1654	190	0
1655	190	0
1656	188	0
1657	186	0
1658	185	0
1659	185	0
1660	185	0
1661	187	0
1662	190	0
1663	190	0
1664	189	0
1665	187	0
1666	185	0
1667	184	0
1668	185	0
1669	187	0
1670	189	0
1671	190	0
1672	190	0
1673	189	0
1674	186	0
1675	185	0
1676	184	0
1677	184	0
1678	187	0
1679	189	0
1680	190	0
1681	189	0
1682	188	0
1683	186	0
1684	184	0
1685	184	0
1686	186	0
1687	188	0
1688	189	0
1689	190	0
1690	189	0
1691	187	0
1692	185	0
1693	185	0
1694	185	0
1695	187	0
1696	188	0
1697	190	0
1698	189	0
1699	188	0
1700	186	0
1701	185	0
1702	184	0
1703	185	0
1704	187	0
1705	190	0
1706	190	0
1707	189	0
1708	187	0
1709	185	0
1710	184	0
1711	185	0
1712	187	0
1713	188	0
1714	190	0
1715	190	0
1716	188	0
1717	187	0
1718	185	0
1719	185	0
1720	185	0
1721	187	0
1722	189	0
1723	190	0
1724	190	0
1725	188	0
1726	186	0
1727	185	0
1728	185	0
1729	185	0
1730	187	0
1731	190	0
1732	190	0
1733	190	0
1734	187	0
1735	186	0
1736	185	0
1737	185	0
1738	186	0
1739	188	0
1740	190	0
1741	190	0
1742	189	0
1743	187	0
1744	185	0
1745	184	0
1746	185	0
1747	187	0
1748	189	0
1749	190	0
1750	190	0
1751	189	0
1752	187	0
1753	186	0
1754	185	0
1755	185	0
1756	188	0
1757	189	0
1758	190	0
1759	189	0
1760	188	0
1761	187	0
1762	184	0
1763	185	0
1764	186	0
1765	188	0
1766	190	0
1767	190	0
1768	190	0
1769	189	0
1770	187	0
1771	184	0
1772	185	0
1773	185	0
1774	187	0
1775	189	0
1776	190	0
1777	189	0
1778	187	0
1779	185	0
1780	183	0
1781	182	0
1782	184	0
1783	186	0
1784	188	0
1785	149	0
1786	76	0
1787	54	0
1788	49	0
1789	46	0
1790	45	0
1791	46	0
1792	48	0
1793	48	0
1794	50	0
1795	50	0
1796	50	0
1797	50	0
1798	49	0
1799	49	0
1800	48	0
1801	49	0
1802	48	0
1803	49	0
1804	48	0
1805	49	0
1806	49	0
1807	48	0
1808	49	0
1809	49	0
1810	49	0
1811	49	0
1812	49	0
1813	48	0
1814	49	0
1815	48	0
1816	48	0
1817	49	0
1818	49	0
1819	49	0
1820	49	0
1821	48	0
1822	49	0
1823	48	0
1824	49	0
1825	48	0
1826	49	0
1827	48	0
1828	49	0
1829	48	0
1830	48	0
1831	49	0
1832	49	0
1833	49	0
1834	49	0
1835	48	0
1836	49	0
1837	49	0
1838	49	0
1839	49	0
1840	48	0
1841	49	0
1842	48	0
1843	48	0
1844	48	0
1845	49	0
1846	49	0
1847	49	0
1848	49	0
1849	48	0
1850	49	0
1851	48	0
1852	49	0
1853	48	0
1854	49	0
1855	48	0
1856	48	0
1857	49	0
1858	48	0
1859	49	0
1860	49	0
1861	49	0
1862	49	0
1863	48	0
1864	49	0
1865	48	0
1866	48	0
1867	49	0
1868	49	0
1869	49	0
1870	49	0
1871	49	0
1872	48	0
1873	49	0
1874	49	0
1875	49	0
1876	49	0
1877	49	0
1878	49	0
1879	49	0
1880	48	0
1881	48	0
1882	48	0
1883	49	0
1884	49	0
1885	49	0
1886	48	0
1887	49	0
1888	48	0
1889	49	0
1890	49	0
1891	49	0
1892	49	0
1893	49	0
1894	49	0
1895	48	0
1896	49	0
1897	49	0
1898	49	0
1899	49	0
1900	49	0
1901	48	0
1902	49	0
1903	48	0
1904	53	0
1905	102	0
1906	142	0
1907	179	0
1908	197	0
1909	196	0
1910	194	0
1911	193	0
1912	191	0
1913	190	0
1914	191	0
1915	193	0
1916	193	0
1917	193	0
1918	193	0
1919	190	0
1920	190	0
1921	189	0
1922	189	0
1923	190	0
1924	192	0
1925	193	0
1926	192	0
1927	191	0
1928	190	0
1929	189	0
1930	187	0
1931	187	0
1932	189	0
1933	190	0
1934	192	0
1935	192	0
1936	190	0
1937	190	0
1938	188	0
1939	187	0
1940	187	0
1941	188	0
1942	189	0
1943	192	0
1944	192	0
1945	192	0
1946	192	0
1947	190	0
1948	189	0
1949	187	0
1950	188	0
1951	190	0
1952	192	0
1953	193	0
1954	193	0
1955	193	0
1956	192	0
1957	190	0
1958	188	0
1959	189	0
1960	189	0
1961	191	0
1962	193	0
1963	194	0
1964	193	0
1965	190	0
1966	189	0
1967	189	0
1968	188	0
1969	190	0
1970	191	0
1971	193	0
1972	193	0
1973	193	0
1974	190	0
1975	189	0
1976	188	0
1977	187	0
1978	189	0
1979	191	0
1980	193	0
1981	193	0
1982	191	0
1983	190	0
1984	188	0
1985	187	0
1986	188	0
1987	190	0
1988	190	0
1989	192	0
1990	191	0
1991	190	0
1992	187	0
1993	186	0
1994	188	0
1995	188	0
1996	190	0
1997	190	0
1998	190	0
1999	190	0
2000	188	0
2001	187	0
2002	186	0
2003	187	0
2004	188	0
2005	190	0
2006	190	0
2007	190	0
2008	187	0
2009	186	0
2010	185	0
2011	186	0
2012	188	0
2013	190	0
2014	190	0
2015	190	0
2016	189	0
2017	186	0
2018	185	0
2019	185	0
2020	187	0
2021	189	0
2022	190	0
2023	190	0
2024	189	0
2025	186	0
2026	185	0
2027	185	0
2028	186	0
2029	188	0
2030	190	0
2031	190	0
2032	189	0
2033	187	0
2034	186	0
2035	185	0
2036	185	0
2037	187	0
2038	189	0
2039	190	0
2040	189	0
2041	187	0
2042	185	0
2043	185	0
2044	186	0
2045	187	0
2046	189	0
2047	190	0
2048	189	0
2049	188	0
2050	186	0
2051	185	0
2052	184	0
2053	186	0
2054	187	0
2055	189	0
2056	190	0
2057	189	0
2058	187	0
2059	185	0
2060	185	0
2061	186	0
2062	187	0
2063	189	0
2064	190	0
2065	189	0
2066	188	0
2067	186	0
2068	185	0
2069	184	0
2070	186	0
2071	188	0
2072	190	0
2073	190	0
2074	189	0
2075	187	0
2076	184	0
2077	184	0
2078	185	0
2079	187	0
2080	189	0
2081	190	0
2082	190	0
2083	188	0
2084	186	0
2085	185	0
2086	185	0
2087	186	0
2088	188	0
2089	190	0
2090	190	0
2091	189	0
2092	187	0
2093	186	0
2094	185	0
2095	186	0
2096	187	0
2097	189	0
2098	190	0
2099	190	0
2100	188	0
2101	186	0
2102	185	0
2103	185	0
2104	186	0
2105	188	0
2106	190	0
2107	190	0
2108	189	0
2109	187	0
2110	185	0
2111	185	0
2112	185	0
2113	188	0
2114	189	0
2115	190	0
2116	189	0
2117	188	0
2118	186	0
2119	185	0
2120	185	0
2121	187	0
2122	189	0
2123	190	0
2124	190	0
2125	189	0
