Oscilloscope data. 
Time step = 10,00 nS
Voltage step = 1,563 mV
Zero level = 94

N 	Smpl.	Trig
385	115	0
386	114	0
387	114	0
388	115	0
389	115	0
390	115	0
391	115	0
392	115	0
393	114	0
394	114	0
395	115	0
396	115	0
397	114	0
398	115	0
399	115	0
400	115	0
401	115	0
402	115	0
403	114	0
404	114	0
405	115	0
406	114	0
407	114	0
408	115	0
409	114	0
410	114	0
411	115	0
412	114	0
413	115	0
414	115	0
415	115	0
416	115	0
417	115	0
418	115	0
419	114	0
420	115	0
421	115	0
422	114	0
423	114	0
424	115	0
425	115	0
426	114	0
427	114	0
428	115	0
429	115	0
430	114	0
431	114	0
432	114	0
433	115	0
434	115	0
435	114	0
436	115	0
437	114	0
438	115	0
439	114	0
440	114	0
441	115	0
442	115	0
443	114	0
444	114	0
445	114	0
446	115	0
447	114	0
448	115	0
449	114	0
450	115	0
451	115	0
452	115	0
453	115	0
454	114	0
455	115	0
456	114	0
457	114	0
458	114	0
459	114	0
460	114	0
461	115	0
462	115	0
463	114	0
464	115	0
465	114	0
466	114	0
467	114	0
468	115	0
469	114	0
470	114	0
471	114	0
472	115	0
473	115	0
474	115	0
475	115	0
476	115	0
477	115	0
478	114	0
479	115	0
480	115	0
481	115	0
482	115	0
483	115	0
484	115	0
485	115	0
486	114	0
487	114	0
488	114	0
489	114	0
490	114	0
491	115	0
492	115	0
493	114	0
494	114	0
495	115	0
496	114	0
497	115	0
498	115	0
499	115	0
500	115	0
501	115	0
502	114	0
503	114	0
504	115	0
505	114	0
506	115	0
507	115	0
508	114	0
509	115	0
510	115	0
511	115	0
512	114	0
513	114	0
514	115	0
515	115	0
516	114	0
517	115	0
518	115	0
519	114	0
520	114	0
521	114	0
522	114	0
523	113	0
524	114	0
525	113	0
526	113	0
527	112	0
528	113	0
529	113	0
530	112	0
531	113	0
532	114	0
533	114	0
534	113	0
535	114	0
536	114	0
537	114	0
538	114	0
539	114	0
540	115	0
541	114	0
542	114	0
543	114	0
544	115	0
545	115	0
546	115	0
547	114	0
548	115	0
549	115	0
550	115	0
551	115	0
552	115	0
553	115	0
554	114	0
555	114	0
556	114	0
557	114	0
558	115	0
559	115	0
560	114	0
561	115	0
562	115	0
563	115	0
564	115	0
565	115	0
566	114	0
567	115	0
568	115	0
569	115	0
570	115	0
571	115	0
572	114	0
573	114	0
574	115	0
575	115	0
576	115	0
577	114	0
578	114	0
579	114	0
580	115	0
581	114	0
582	114	0
583	114	0
584	115	0
585	115	0
586	115	0
587	114	0
588	114	0
589	114	0
590	115	0
591	114	0
592	115	0
593	114	0
594	115	0
595	114	0
596	115	0
597	114	0
598	115	0
599	114	0
600	115	0
601	115	0
602	114	0
603	115	0
604	115	0
605	114	0
606	114	0
607	115	0
608	115	0
609	113	0
610	115	0
611	114	0
612	115	0
613	115	0
614	114	0
615	114	0
616	114	0
617	115	0
618	114	0
619	115	0
620	115	0
621	115	0
622	114	0
623	114	0
624	114	0
625	114	0
626	115	0
627	115	0
628	114	0
629	114	0
630	114	0
631	114	0
632	115	0
633	115	0
634	115	0
635	114	0
636	115	0
637	115	0
638	114	0
639	115	0
640	114	0
641	114	0
642	114	0
643	114	0
644	115	0
645	115	0
646	115	0
647	114	0
648	115	0
649	114	0
650	114	0
651	114	0
652	114	0
653	115	0
654	115	0
655	115	0
656	114	0
657	115	0
658	115	0
659	114	0
660	115	0
661	113	0
662	114	0
663	113	0
664	114	0
665	115	0
666	114	0
667	115	0
668	115	0
669	114	0
670	114	0
671	115	0
672	114	0
673	115	0
674	115	0
675	115	0
676	115	0
677	115	0
678	114	0
679	114	0
680	115	0
681	114	0
682	114	0
683	115	0
684	114	0
685	115	0
686	115	0
687	115	0
688	114	0
689	115	0
690	115	0
691	115	0
692	114	0
693	115	0
694	115	0
695	115	0
696	114	0
697	115	0
698	115	0
699	114	0
700	114	0
701	115	0
702	115	0
703	115	0
704	115	0
705	115	0
706	115	0
707	114	0
708	114	0
709	115	0
710	115	0
711	115	0
712	114	0
713	114	0
714	114	0
715	114	0
716	115	0
717	115	0
718	115	0
719	115	0
720	115	0
721	114	0
722	114	0
723	114	0
724	114	0
725	114	0
726	115	0
727	114	0
728	115	0
729	115	0
730	114	0
731	113	0
732	114	0
733	114	0
734	114	0
735	114	0
736	115	0
737	115	0
738	114	0
739	114	0
740	114	0
741	114	0
742	115	0
743	115	0
744	114	0
745	115	0
746	114	0
747	114	0
748	114	0
749	114	0
750	115	0
751	115	0
752	114	0
753	115	0
754	115	0
755	115	0
756	115	0
757	115	0
758	115	0
759	114	0
760	115	0
761	114	0
762	114	0
763	114	0
764	115	0
765	114	0
766	114	0
767	115	0
768	114	0
769	114	0
770	115	0
771	114	0
772	115	0
773	115	0
774	114	0
775	115	0
776	115	0
777	114	0
778	115	0
779	114	0
780	115	0
781	115	0
782	115	0
783	114	0
784	114	0
785	114	0
786	114	0
787	115	0
788	115	0
789	113	0
790	114	0
791	114	0
792	114	0
793	114	0
794	115	0
795	115	0
796	114	0
797	114	0
798	114	0
799	115	0
800	114	0
801	114	0
802	114	0
803	114	0
804	115	0
805	115	0
806	115	0
807	114	0
808	114	0
809	114	0
810	114	0
811	114	0
812	114	0
813	114	0
814	114	0
815	113	0
816	114	0
817	114	0
818	115	0
819	115	0
820	115	0
821	114	0
822	114	0
823	115	0
824	114	0
825	114	0
826	114	0
827	115	0
828	114	0
829	115	0
830	114	0
831	114	0
832	115	0
833	115	0
834	115	0
835	115	0
836	115	0
837	114	0
838	114	0
839	114	0
840	115	0
841	114	0
842	114	0
843	113	0
844	114	0
845	115	0
846	114	0
847	115	0
848	115	0
849	116	0
850	115	0
851	115	0
852	115	0
853	114	0
854	115	0
855	115	0
856	114	0
857	114	0
858	115	0
859	115	0
860	114	0
861	115	0
862	114	0
863	114	0
864	114	0
865	115	0
866	115	0
867	115	0
868	115	0
869	115	0
870	115	0
871	114	0
872	115	0
873	114	0
874	115	0
875	115	0
876	115	0
877	115	0
878	115	0
879	115	0
880	115	0
881	114	0
882	115	0
883	114	0
884	115	0
885	114	0
886	115	0
887	114	0
888	115	0
889	115	0
890	115	0
891	115	0
892	114	0
893	115	0
894	115	0
895	115	0
896	115	0
897	115	0
898	114	0
899	114	0
900	114	0
901	114	0
902	115	0
903	115	0
904	115	0
905	115	0
906	115	0
907	115	0
908	114	0
909	115	0
910	115	0
911	115	0
912	115	0
913	115	0
914	115	0
915	115	0
916	115	0
917	116	0
918	117	0
919	115	0
920	116	0
921	115	0
922	116	0
923	115	0
924	115	0
925	116	0
926	115	0
927	115	0
928	115	0
929	115	0
930	115	0
931	115	0
932	115	0
933	115	0
934	115	0
935	114	0
936	115	0
937	115	0
938	115	0
939	114	0
940	115	0
941	115	0
942	114	0
943	113	0
944	114	0
945	115	0
946	114	0
947	115	0
948	114	0
949	115	0
950	114	0
951	115	0
952	117	0
953	134	0
954	162	0
955	186	0
956	203	0
957	213	0
958	215	0
959	206	0
960	186	0
961	159	0
962	128	0
963	97	0
964	70	0
965	53	0
966	49	0
967	51	0
968	53	0
969	54	0
970	57	0
971	70	0
972	101	0
973	133	0
974	164	0
975	188	0
976	205	0
977	214	0
978	219	0
979	211	0
980	190	0
981	163	0
982	131	0
983	98	0
984	70	0
985	53	0
986	48	0
987	49	0
988	52	0
989	53	0
990	56	0
991	67	0
992	97	0
993	131	0
994	162	0
995	188	0
996	206	0
997	217	0
998	221	0
999	215	0
1000	195	0
1001	167	0
1002	134	0
1003	101	0
1004	71	0
1005	52	0
1006	48	0
1007	50	0
1008	53	0
1009	54	0
1010	55	0
1011	65	0
1012	94	0
1013	129	0
1014	162	0
1015	187	0
1016	206	0
1017	218	0
1018	222	0
1019	216	0
1020	187	0
1021	153	0
1022	121	0
1023	91	0
1024	66	0
1025	53	0
1026	49	0
1027	51	0
1028	53	0
1029	54	0
1030	57	0
1031	75	0
1032	104	0
1033	124	0
1034	119	0
1035	117	0
1036	117	0
1037	115	0
1038	115	0
1039	115	0
1040	114	0
1041	113	0
1042	113	0
1043	114	0
1044	114	0
1045	113	0
1046	114	0
1047	113	0
1048	114	0
1049	114	0
1050	113	0
1051	114	0
1052	113	0
1053	114	0
1054	113	0
1055	114	0
1056	113	0
1057	114	0
1058	114	0
1059	114	0
1060	114	0
1061	114	0
1062	113	0
1063	113	0
1064	113	0
1065	114	0
1066	114	0
1067	113	0
1068	113	0
1069	114	0
1070	114	0
1071	113	0
1072	114	0
1073	113	0
1074	114	0
1075	114	0
1076	114	0
1077	113	0
1078	113	0
1079	114	0
1080	113	0
1081	114	0
1082	115	0
1083	113	0
1084	114	0
1085	113	0
1086	115	0
1087	114	0
1088	114	0
1089	114	0
1090	114	0
1091	114	0
1092	114	0
1093	114	0
1094	114	0
1095	114	0
1096	114	0
1097	113	0
1098	113	0
1099	114	0
1100	114	0
1101	114	0
1102	114	0
1103	114	0
1104	114	0
1105	114	0
1106	113	0
1107	114	0
1108	114	0
1109	114	0
1110	114	0
1111	115	0
1112	115	0
1113	114	0
1114	114	0
1115	114	0
1116	114	0
1117	114	0
1118	114	0
1119	114	0
1120	114	0
1121	113	0
1122	114	0
1123	115	0
1124	114	0
1125	114	0
1126	115	0
1127	114	0
1128	114	0
1129	114	0
1130	114	0
1131	115	0
1132	114	0
1133	114	0
1134	114	0
1135	114	0
1136	115	0
1137	114	0
1138	114	0
1139	115	0
1140	114	0
1141	114	0
1142	114	0
1143	113	0
1144	115	0
1145	114	0
1146	115	0
1147	114	0
1148	115	0
1149	114	0
1150	114	0
1151	115	0
1152	115	0
1153	114	0
1154	115	0
1155	114	0
1156	114	0
1157	113	0
1158	115	0
1159	115	0
1160	115	0
1161	114	0
1162	114	0
1163	115	0
1164	114	0
1165	114	0
1166	115	0
1167	114	0
1168	115	0
1169	114	0
1170	114	0
1171	114	0
1172	114	0
1173	114	0
1174	114	0
1175	113	0
1176	115	0
1177	114	0
1178	115	0
1179	114	0
1180	115	0
1181	115	0
1182	115	0
1183	114	0
1184	115	0
1185	115	0
1186	115	0
1187	114	0
1188	115	0
1189	115	0
1190	115	0
1191	114	0
1192	114	0
1193	114	0
1194	114	0
1195	114	0
1196	115	0
1197	115	0
1198	115	0
1199	115	0
1200	114	0
1201	115	0
1202	115	0
1203	115	0
1204	114	0
1205	115	0
1206	115	0
1207	115	0
1208	114	0
1209	115	0
1210	114	0
1211	114	0
1212	114	0
1213	114	0
1214	114	0
1215	114	0
1216	114	0
1217	114	0
1218	115	0
1219	115	0
1220	114	0
1221	115	0
1222	115	0
1223	115	0
1224	115	0
1225	114	0
1226	115	0
1227	114	0
1228	115	0
1229	114	0
1230	115	0
1231	114	0
1232	115	0
1233	115	0
1234	114	0
1235	115	0
1236	115	0
1237	115	0
1238	115	0
1239	115	0
1240	114	0
1241	114	0
1242	114	0
1243	114	0
1244	115	0
1245	114	0
1246	114	0
1247	114	0
1248	115	0
1249	115	0
1250	115	0
1251	115	0
1252	115	0
1253	114	0
1254	115	0
1255	115	0
1256	115	0
1257	114	0
1258	115	0
1259	114	0
1260	115	0
1261	115	0
1262	115	0
1263	115	0
1264	115	0
1265	115	0
1266	115	0
1267	114	0
1268	115	0
1269	115	0
1270	114	0
1271	114	0
1272	115	0
1273	115	0
1274	114	0
1275	115	0
1276	114	0
1277	115	0
1278	115	0
1279	115	0
1280	114	0
1281	114	0
1282	114	0
1283	115	0
1284	115	0
1285	115	0
1286	114	0
1287	114	0
1288	115	0
1289	115	0
1290	114	0
1291	115	0
1292	114	0
1293	114	0
1294	114	0
1295	114	0
1296	115	0
1297	115	0
1298	115	0
1299	114	0
1300	114	0
1301	114	0
1302	115	0
1303	114	0
1304	115	0
1305	115	0
1306	114	0
1307	114	0
1308	115	0
1309	115	0
1310	115	0
1311	115	0
1312	114	0
1313	115	0
1314	114	0
1315	115	0
1316	114	0
1317	115	0
1318	114	0
1319	114	0
1320	114	0
1321	115	0
1322	115	0
1323	115	0
1324	115	0
1325	115	0
1326	115	0
1327	115	0
1328	115	0
1329	114	0
1330	115	0
1331	115	0
1332	115	0
1333	114	0
1334	114	0
1335	115	0
1336	115	0
1337	114	0
1338	114	0
1339	114	0
1340	114	0
1341	113	0
1342	115	0
1343	115	0
1344	115	0
1345	114	0
1346	114	0
1347	115	0
1348	114	0
1349	114	0
1350	114	0
1351	114	0
1352	114	0
1353	115	0
1354	115	0
1355	114	0
1356	113	0
1357	114	0
1358	114	0
1359	114	0
1360	115	0
1361	115	0
1362	115	0
1363	114	0
1364	114	0
1365	114	0
1366	114	0
1367	115	0
1368	115	0
1369	115	0
1370	114	0
1371	114	0
1372	115	0
1373	114	0
1374	115	0
1375	114	0
1376	114	0
1377	114	0
1378	114	0
1379	115	0
1380	114	0
1381	114	0
1382	113	0
1383	115	0
1384	114	0
1385	115	0
1386	115	0
1387	114	0
1388	115	0
1389	114	0
1390	115	0
1391	114	0
1392	114	0
1393	115	0
1394	115	0
1395	115	0
1396	115	0
1397	115	0
1398	115	0
1399	114	0
1400	115	0
1401	114	0
1402	114	0
1403	114	0
1404	114	0
1405	115	0
1406	115	0
1407	114	0
1408	114	0
1409	115	0
1410	115	0
1411	114	0
1412	115	0
1413	115	0
1414	115	0
1415	114	0
1416	115	0
1417	114	0
1418	114	0
1419	114	0
1420	115	0
1421	114	0
1422	114	0
1423	115	0
1424	115	0
1425	115	0
1426	115	0
1427	115	0
1428	115	0
1429	115	0
1430	115	0
1431	115	0
1432	115	0
1433	115	0
1434	115	0
1435	115	0
1436	115	0
1437	115	0
1438	115	0
1439	114	0
1440	115	0
1441	115	0
1442	115	0
1443	115	0
1444	115	0
1445	115	0
1446	114	0
1447	114	0
1448	115	0
1449	115	0
1450	115	0
1451	114	0
1452	115	0
1453	115	0
1454	114	0
1455	114	0
1456	115	0
1457	115	0
1458	115	0
1459	115	0
1460	114	0
1461	115	0
1462	114	0
1463	114	0
1464	115	0
1465	115	0
1466	115	0
1467	115	0
1468	114	0
1469	114	0
1470	115	0
1471	115	0
1472	115	0
1473	115	0
1474	114	0
1475	115	0
1476	113	0
1477	113	0
1478	113	0
1479	113	0
1480	113	0
1481	113	0
1482	113	0
1483	114	0
1484	113	0
1485	114	0
1486	114	0
1487	114	0
1488	115	0
1489	115	0
1490	115	0
1491	114	0
1492	115	0
1493	115	0
1494	114	0
1495	115	0
1496	115	0
1497	115	0
1498	115	0
1499	115	0
1500	114	0
1501	114	0
1502	115	0
1503	115	0
1504	115	0
1505	115	0
1506	114	0
1507	113	0
1508	115	0
1509	115	0
1510	114	0
1511	115	0
1512	115	0
1513	114	0
1514	115	0
1515	114	0
1516	115	0
1517	114	0
1518	114	0
1519	115	0
1520	115	0
1521	115	0
1522	115	0
1523	115	0
1524	115	0
1525	115	0
1526	115	0
1527	115	0
1528	115	0
1529	115	0
1530	115	0
1531	114	0
1532	114	0
1533	115	0
1534	115	0
1535	115	0
1536	115	0
1537	115	0
1538	115	0
1539	115	0
1540	115	0
1541	115	0
1542	115	0
1543	115	0
1544	115	0
1545	115	0
1546	113	0
1547	114	0
1548	114	0
1549	114	0
1550	114	0
1551	115	0
1552	115	0
1553	115	0
1554	115	0
1555	114	0
1556	114	0
1557	114	0
1558	114	0
1559	114	0
1560	115	0
1561	114	0
1562	114	0
1563	115	0
1564	114	0
1565	115	0
1566	114	0
1567	114	0
1568	115	0
1569	115	0
1570	114	0
1571	115	0
1572	114	0
1573	115	0
1574	115	0
1575	114	0
1576	114	0
1577	114	0
1578	114	0
1579	114	0
1580	114	0
1581	115	0
1582	114	0
1583	115	0
1584	114	0
1585	114	0
1586	114	0
1587	115	0
1588	115	0
1589	115	0
1590	114	0
1591	114	0
1592	115	0
1593	115	0
1594	115	0
1595	115	0
1596	114	0
1597	115	0
1598	115	0
1599	115	0
1600	114	0
1601	115	0
1602	114	0
1603	115	0
1604	115	0
1605	115	0
1606	115	0
1607	115	0
1608	115	0
1609	115	0
1610	115	0
1611	115	0
1612	114	0
1613	115	0
1614	115	0
1615	114	0
1616	114	0
1617	115	0
1618	115	0
1619	114	0
1620	115	0
1621	114	0
1622	115	0
1623	114	0
1624	115	0
1625	114	0
1626	115	0
1627	115	0
1628	115	0
1629	115	0
1630	115	0
1631	115	0
1632	115	0
1633	115	0
1634	115	0
1635	115	0
1636	115	0
1637	114	0
1638	114	0
1639	113	0
1640	114	0
1641	115	0
1642	115	0
1643	114	0
1644	115	0
1645	115	0
1646	115	0
1647	115	0
1648	115	0
1649	115	0
1650	115	0
1651	115	0
1652	114	0
1653	114	0
1654	114	0
1655	114	0
1656	114	0
1657	115	0
1658	114	0
1659	114	0
1660	114	0
1661	114	0
1662	115	0
1663	115	0
1664	114	0
1665	115	0
1666	114	0
1667	115	0
1668	115	0
1669	115	0
1670	115	0
1671	114	0
1672	115	0
1673	114	0
1674	114	0
1675	114	0
1676	115	0
1677	115	0
1678	115	0
1679	115	0
1680	115	0
1681	114	0
1682	114	0
1683	115	0
1684	114	0
1685	115	0
1686	115	0
1687	114	0
1688	114	0
1689	115	0
1690	115	0
1691	114	0
1692	115	0
1693	115	0
1694	115	0
1695	115	0
1696	115	0
1697	115	0
1698	115	0
1699	115	0
1700	115	0
1701	115	0
1702	114	0
1703	114	0
1704	115	0
1705	115	0
1706	114	0
1707	114	0
1708	114	0
1709	115	0
1710	115	0
1711	115	0
1712	114	0
1713	114	0
1714	115	0
1715	114	0
1716	115	0
1717	114	0
1718	115	0
1719	114	0
1720	115	0
1721	115	0
1722	115	0
1723	115	0
1724	115	0
1725	114	0
1726	114	0
1727	114	0
1728	115	0
1729	114	0
1730	114	0
1731	114	0
1732	114	0
1733	115	0
1734	115	0
1735	115	0
1736	114	0
1737	115	0
1738	115	0
1739	114	0
1740	114	0
1741	115	0
1742	115	0
1743	115	0
1744	115	0
1745	114	0
1746	114	0
1747	114	0
1748	114	0
1749	114	0
1750	115	0
1751	115	0
1752	114	0
1753	115	0
1754	114	0
1755	115	0
1756	114	0
1757	115	0
1758	115	0
1759	115	0
1760	114	0
1761	114	0
1762	115	0
1763	114	0
1764	114	0
1765	115	0
1766	114	0
1767	115	0
1768	115	0
1769	114	0
1770	115	0
1771	115	0
1772	115	0
1773	114	0
1774	115	0
1775	115	0
1776	114	0
1777	114	0
1778	115	0
1779	115	0
1780	114	0
1781	115	0
1782	115	0
1783	115	0
1784	115	0
1785	115	0
1786	115	0
1787	114	0
1788	115	0
1789	114	0
1790	115	0
1791	115	0
1792	115	0
1793	114	0
1794	115	0
1795	115	0
1796	114	0
1797	115	0
1798	114	0
1799	115	0
1800	114	0
1801	115	0
1802	114	0
1803	114	0
1804	114	0
1805	114	0
1806	114	0
1807	115	0
1808	115	0
1809	115	0
1810	115	0
1811	114	0
1812	115	0
1813	114	0
1814	115	0
1815	114	0
1816	115	0
1817	115	0
1818	115	0
1819	114	0
1820	114	0
1821	114	0
1822	114	0
1823	114	0
1824	115	0
1825	115	0
1826	115	0
1827	114	0
1828	115	0
1829	114	0
1830	114	0
1831	114	0
1832	115	0
1833	115	0
1834	115	0
1835	115	0
1836	115	0
1837	115	0
1838	114	0
1839	114	0
1840	115	0
1841	115	0
1842	114	0
1843	115	0
1844	115	0
1845	114	0
1846	114	0
1847	115	0
1848	114	0
1849	115	0
1850	115	0
1851	115	0
1852	115	0
1853	115	0
1854	115	0
1855	115	0
1856	115	0
1857	115	0
1858	115	0
1859	114	0
1860	114	0
1861	115	0
1862	115	0
1863	114	0
1864	115	0
1865	115	0
1866	115	0
1867	116	0
1868	116	0
1869	115	0
1870	115	0
1871	115	0
1872	116	0
1873	115	0
1874	116	0
1875	115	0
1876	115	0
1877	115	0
1878	116	0
1879	115	0
1880	115	0
1881	115	0
1882	115	0
1883	114	0
1884	115	0
1885	114	0
1886	115	0
1887	115	0
1888	115	0
1889	114	0
1890	115	0
1891	115	0
1892	115	0
1893	114	0
1894	114	0
1895	115	0
1896	115	0
1897	114	0
1898	114	0
1899	115	0
1900	114	0
1901	115	0
1902	115	0
1903	114	0
1904	117	0
1905	134	0
1906	163	0
1907	187	0
1908	203	0
1909	214	0
1910	216	0
1911	205	0
1912	185	0
1913	158	0
1914	127	0
1915	96	0
1916	69	0
1917	52	0
1918	48	0
1919	50	0
1920	53	0
1921	53	0
1922	57	0
1923	72	0
1924	102	0
1925	135	0
1926	165	0
1927	188	0
1928	205	0
1929	216	0
1930	220	0
1931	210	0
1932	190	0
1933	162	0
1934	129	0
1935	97	0
1936	69	0
1937	51	0
1938	48	0
1939	50	0
1940	52	0
1941	53	0
1942	56	0
1943	69	0
1944	98	0
1945	133	0
1946	164	0
1947	189	0
1948	206	0
1949	218	0
1950	222	0
1951	214	0
1952	194	0
1953	166	0
1954	133	0
1955	99	0
1956	69	0
1957	51	0
1958	48	0
1959	49	0
1960	51	0
1961	53	0
1962	56	0
1963	65	0
1964	94	0
1965	131	0
1966	163	0
1967	189	0
1968	206	0
1969	218	0
1970	223	0
1971	214	0
1972	186	0
1973	151	0
1974	120	0
1975	90	0
1976	66	0
1977	51	0
1978	49	0
1979	52	0
1980	53	0
1981	54	0
1982	57	0
1983	77	0
1984	106	0
1985	124	0
1986	118	0
1987	117	0
1988	116	0
1989	116	0
1990	115	0
1991	115	0
1992	114	0
1993	114	0
1994	113	0
1995	114	0
1996	113	0
1997	113	0
1998	114	0
1999	113	0
2000	114	0
2001	113	0
2002	113	0
2003	114	0
2004	113	0
2005	113	0
2006	114	0
2007	113	0
2008	113	0
2009	114	0
2010	113	0
2011	113	0
2012	114	0
2013	114	0
2014	113	0
2015	114	0
2016	113	0
2017	114	0
2018	113	0
2019	114	0
2020	114	0
2021	113	0
2022	114	0
2023	114	0
2024	113	0
2025	113	0
2026	113	0
2027	114	0
2028	112	0
2029	114	0
2030	114	0
2031	114	0
2032	114	0
2033	114	0
2034	114	0
2035	114	0
2036	114	0
2037	114	0
2038	114	0
2039	114	0
2040	114	0
2041	114	0
2042	114	0
2043	113	0
2044	114	0
2045	114	0
2046	113	0
2047	114	0
2048	114	0
2049	114	0
2050	114	0
2051	114	0
2052	115	0
2053	114	0
2054	113	0
2055	113	0
2056	113	0
2057	114	0
2058	115	0
2059	115	0
2060	113	0
2061	114	0
2062	114	0
2063	115	0
2064	114	0
2065	113	0
2066	114	0
2067	114	0
2068	114	0
2069	115	0
2070	114	0
2071	115	0
2072	114	0
2073	114	0
2074	114	0
2075	114	0
2076	113	0
2077	114	0
2078	113	0
2079	114	0
2080	114	0
2081	114	0
2082	114	0
2083	115	0
2084	114	0
2085	114	0
2086	113	0
2087	113	0
2088	114	0
2089	114	0
2090	114	0
2091	115	0
2092	114	0
2093	114	0
2094	114	0
2095	114	0
2096	114	0
2097	114	0
2098	114	0
2099	114	0
2100	114	0
2101	115	0
2102	115	0
2103	115	0
2104	114	0
2105	114	0
2106	114	0
2107	114	0
2108	115	0
2109	114	0
2110	114	0
2111	113	0
2112	114	0
2113	115	0
2114	114	0
2115	113	0
2116	114	0
2117	115	0
2118	114	0
2119	115	0
2120	115	0
2121	114	0
2122	114	0
2123	114	0
2124	115	0
2125	115	0
